iso_code,continent,Address,Latitude,Longtitude,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
ABW,North America,Aruba,12.52111,-69.968338,2020-08-05,132,8,3,0,1236.349,74.93,28.099,0,,,,,,,,,,43.52,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-06,171,39,3,0,1601.633,365.285,28.099,0,,,,,,,,,,43.52,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-07,263,92,3,0,2463.331,861.698,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-08,396,133,3,0,3709.046,1245.715,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-09,509,113,3,0,4767.435,1058.389,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-10,563,54,3,0,5273.214,505.779,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-11,630,67,3,0,5900.755,627.541,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-12,717,87,3,0,6715.621,814.866,28.099,0,,,,,,,,,,47.22,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-13,798,81,3,0,7474.29,758.668,28.099,0,,,,,,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-14,894,96,4,1,8373.452,899.163,37.465,9.366,,,,,,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
ABW,North America,Aruba,12.52111,-69.968338,2020-08-15,973,79,4,0,9113.388,739.936,37.465,0,,,,,,,,,,,106766,584.8,41.2,13.085,7.452,35973.781,,,11.62,,,,,76.29
AUS,Oceania,Australia,-25.274398,133.775136,2019-12-31,0,0,0,0,0,0,0,0,,,,,,,,,,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-01,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-02,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-03,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-04,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-05,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-06,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-07,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-08,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-09,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-10,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-11,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-12,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-13,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-14,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-15,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-16,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-17,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-18,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-19,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-20,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-21,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-22,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-23,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-24,0,0,0,0,0,0,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-25,1,1,0,0,0.039,0.039,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-26,4,3,0,0,0.157,0.118,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-27,4,0,0,0,0.157,0,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-28,4,0,0,0,0.157,0,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-29,4,0,0,0,0.157,0,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-30,6,2,0,0,0.235,0.078,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-01-31,7,1,0,0,0.275,0.039,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-01,9,2,0,0,0.353,0.078,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-02,11,2,0,0,0.431,0.078,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-03,11,0,0,0,0.431,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-04,11,0,0,0,0.431,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-05,12,1,0,0,0.471,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-06,13,1,0,0,0.51,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-07,14,1,0,0,0.549,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-08,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-09,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-10,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-11,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-12,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-13,14,0,0,0,0.549,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-14,15,1,0,0,0.588,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-15,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-16,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-17,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-18,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-19,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-20,15,0,0,0,0.588,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-21,17,2,0,0,0.667,0.078,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-22,21,4,0,0,0.824,0.157,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-23,22,1,0,0,0.863,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-24,22,0,0,0,0.863,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-25,22,0,0,0,0.863,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-26,22,0,0,0,0.863,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-27,23,1,0,0,0.902,0.039,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-28,23,0,0,0,0.902,0,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-02-29,25,2,0,0,0.98,0.078,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-01,26,1,1,1,1.02,0.039,0.039,0.039,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-02,29,3,1,0,1.137,0.118,0.039,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-03,33,4,1,0,1.294,0.157,0.039,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-04,41,8,1,0,1.608,0.314,0.039,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-05,52,11,2,1,2.039,0.431,0.078,0.039,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-06,59,7,2,0,2.314,0.275,0.078,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-07,63,4,2,0,2.471,0.157,0.078,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-08,74,11,3,1,2.902,0.431,0.118,0.039,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-09,80,6,3,0,3.137,0.235,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-10,100,20,3,0,3.922,0.784,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-11,112,12,3,0,4.392,0.471,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-12,126,14,3,0,4.941,0.549,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-13,156,30,3,0,6.118,1.176,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-14,197,41,3,0,7.726,1.608,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-15,249,52,3,0,9.765,2.039,0.118,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-16,298,49,5,2,11.686,1.922,0.196,0.078,,,,,,,,,,30.56,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-17,375,77,5,0,14.706,3.02,0.196,0,,,,,,,,,,30.56,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-18,454,79,5,0,17.804,3.098,0.196,0,,,,,,,,,,36.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-19,565,111,6,1,22.157,4.353,0.235,0.039,,,,,,,,,,44.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-20,709,144,6,0,27.804,5.647,0.235,0,,,,,,,,,,47.22,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-21,874,165,7,1,34.275,6.471,0.275,0.039,,,,,,,,,,47.22,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-22,1098,224,7,0,43.059,8.784,0.275,0,,143056,5.61,,,,,,tests performed,47.22,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-23,1709,611,7,0,67.02,23.961,0.275,0,,,,,,,,,tests performed,52.78,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-24,1823,114,7,0,71.491,4.471,0.275,0,,,,,,,,,tests performed,68.52,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-25,2423,600,8,1,95.02,23.53,0.314,0.039,,,,,,,,,tests performed,68.52,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-26,2799,376,11,3,109.765,14.745,0.431,0.118,,,,,,,,,tests performed,68.52,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-27,3166,367,13,2,124.157,14.392,0.51,0.078,,,,,,,,,tests performed,68.52,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-28,3378,212,13,0,132.471,8.314,0.51,0,,,,,,,,,tests performed,68.52,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-29,3809,431,14,1,149.373,16.902,0.549,0.039,,211261,8.285,,9744,0.382,25.16,0.04,tests performed,71.3,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-30,4093,284,16,2,160.511,11.137,0.627,0.078,,,,,10105,0.396,29.671,0.034,tests performed,71.3,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-03-31,4557,464,19,3,178.707,18.196,0.745,0.118,,,,,10466,0.41,26.797,0.037,tests performed,71.3,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-01,4707,150,20,1,184.589,5.882,0.784,0.039,,,,,10827,0.425,33.183,0.03,tests performed,71.3,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-02,4976,269,21,1,195.138,10.549,0.824,0.039,,,,,11187,0.439,35.971,0.028,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-03,5224,248,23,2,204.864,9.726,0.902,0.078,,,,,11548,0.453,39.279,0.025,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-04,5548,324,30,7,217.57,12.706,1.176,0.275,,,,,11909,0.467,38.416,0.026,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-05,5687,139,34,4,223.021,5.451,1.333,0.157,,297154,11.653,,12270,0.481,45.735,0.022,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-06,5744,57,36,2,225.256,2.235,1.412,0.078,5509,302663,11.869,0.216,11305,0.443,47.932,0.021,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-07,5844,100,42,6,229.178,3.922,1.647,0.235,8037,310700,12.184,0.315,10700,0.42,58.197,0.017,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-08,5956,112,45,3,233.57,4.392,1.765,0.118,8668,319368,12.524,0.34,10185,0.399,57.082,0.018,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-09,6052,96,50,5,237.334,3.765,1.961,0.196,10766,330134,12.946,0.422,9970,0.391,64.861,0.015,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-10,6152,100,52,2,241.256,3.922,2.039,0.078,8212,338346,13.269,0.322,9390,0.368,70.83,0.014,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-11,6238,86,54,2,244.629,3.373,2.118,0.078,9501,347847,13.641,0.373,8995,0.353,91.254,0.011,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-12,6289,51,57,3,246.629,2,2.235,0.118,6094,353941,13.88,0.239,8112,0.318,94.326,0.011,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
AUS,Oceania,Australia,-25.274398,133.775136,2020-04-13,6322,33,61,4,247.923,1.294,2.392,0.157,8195,362136,14.201,0.321,8496,0.333,102.893,0.01,tests performed,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44
